Date,Price,Open,High,Low,Vol.,Change %
2018-07-02,5.27,5.26,5.28,5.24,2.35M,0.00%
2018-06-29,5.27,5.24,5.33,5.24,6.48M,-0.38%
2018-06-28,5.29,5.20,5.33,5.20,2.72M,0.95%
2018-06-27,5.24,5.23,5.25,5.21,3.22M,0.19%
2018-06-26,5.23,5.24,5.29,5.19,4.71M,-1.13%
2018-06-25,5.29,5.27,5.33,5.17,5.20M,1.34%
2018-06-22,5.22,5.28,5.28,5.16,6.02M,-1.32%
2018-06-21,5.29,5.39,5.41,5.19,6.69M,-1.86%
2018-06-20,5.39,5.43,5.43,5.34,2.85M,0.00%
2018-06-19,5.39,5.42,5.43,5.35,4.61M,-0.55%
2018-06-18,5.42,5.30,5.45,5.25,2.07M,-0.37%
2018-06-14,5.44,5.30,5.44,5.30,24.44M,0.74%
2018-06-13,5.40,5.25,5.41,5.24,9.58M,2.27%
2018-06-12,5.28,5.39,5.39,5.26,2.31M,-0.75%
2018-06-11,5.32,5.19,5.41,5.18,5.29M,2.90%
2018-06-08,5.17,5.28,5.39,5.17,4.49M,-2.64%
2018-06-07,5.31,5.29,5.41,5.24,2.90M,0.00%
2018-06-06,5.31,5.43,5.44,5.26,3.87M,-2.03%
2018-06-05,5.42,5.32,5.42,5.24,3.09M,4.43%
2018-06-04,5.19,5.26,5.29,5.13,3.20M,-1.89%
2018-06-01,5.29,5.41,5.43,5.24,5.54M,-3.29%
2018-05-31,5.47,5.44,5.58,5.31,15.95M,2.24%
2018-05-30,5.35,5.37,5.40,5.06,8.75M,-1.47%
2018-05-28,5.43,5.48,5.48,5.42,1.36M,0.00%
2018-05-25,5.43,5.45,5.50,5.43,3.51M,-0.18%
2018-05-24,5.44,5.39,5.48,5.39,1.98M,0.18%
2018-05-23,5.43,5.49,5.49,5.42,3.16M,-0.73%
2018-05-22,5.47,5.44,5.50,5.44,2.04M,-0.36%
2018-05-21,5.49,5.45,5.49,5.40,3.42M,0.73%
2018-05-18,5.45,5.48,5.49,5.42,4.51M,-0.55%
2018-05-17,5.48,5.47,5.50,5.46,5.13M,0.18%
2018-05-16,5.47,5.46,5.48,5.43,1.20M,0.55%
2018-05-15,5.44,5.43,5.50,5.40,3.88M,0.93%
2018-05-14,5.39,5.27,5.47,5.26,4.53M,0.19%
2018-05-08,5.38,5.37,5.41,5.37,2.85M,-0.37%
2018-05-07,5.40,5.40,5.41,5.37,1.82M,-0.55%
2018-05-04,5.43,5.41,5.43,5.41,2.86M,-0.18%
2018-05-03,5.44,5.43,5.45,5.41,2.75M,0.18%
2018-05-02,5.43,5.48,5.51,5.41,2.16M,-1.27%
2018-04-30,5.50,5.49,5.53,5.43,3.74M,0.18%
2018-04-27,5.49,5.44,5.50,5.40,2.01M,0.00%
2018-04-26,5.49,5.44,5.51,5.44,2.57M,1.10%
2018-04-25,5.43,5.45,5.45,5.43,3.60M,-0.73%
2018-04-24,5.47,5.46,5.55,5.45,3.78M,-0.55%
2018-04-23,5.50,5.46,5.50,5.43,2.35M,0.92%
2018-04-20,5.45,5.53,5.56,5.43,4.85M,-1.45%
2018-04-19,5.53,5.54,5.58,5.47,2.50M,0.00%
2018-04-18,5.53,5.48,5.53,5.46,928.30K,0.00%
2018-04-17,5.53,5.44,5.57,5.44,2.28M,-0.72%
2018-04-16,5.57,5.57,5.57,5.49,1.48M,0.91%
2018-04-13,5.52,5.48,5.56,5.48,4.34M,0.00%
2018-04-12,5.52,5.47,5.57,5.47,3.43M,-0.72%
2018-04-11,5.56,5.67,5.67,5.50,3.17M,-2.97%
2018-04-10,5.73,5.43,5.73,5.43,1.88M,5.14%
2018-04-09,5.45,5.42,5.51,5.40,1.04M,0.37%
2018-04-06,5.43,5.43,5.44,5.39,2.28M,0.00%
2018-04-05,5.43,5.44,5.45,5.43,4.83M,-0.18%
2018-04-04,5.44,5.46,5.47,5.43,1.72M,-0.55%
2018-04-03,5.47,5.43,5.48,5.43,856.10K,0.18%
2018-04-02,5.46,5.43,5.48,5.43,645.90K,0.18%
2018-03-30,5.45,5.40,5.46,5.40,2.84M,0.37%
2018-03-29,5.43,5.45,5.47,5.43,3.65M,-0.37%
2018-03-28,5.45,5.43,5.51,5.43,2.40M,-1.27%
2018-03-27,5.52,5.51,5.52,5.50,1.66M,0.18%
2018-03-26,5.51,5.53,5.53,5.47,1.68M,-1.08%
2018-03-23,5.57,5.43,5.57,5.43,1.11M,0.72%
2018-03-22,5.53,5.45,5.53,5.45,1.56M,0.18%
2018-03-21,5.52,5.53,5.54,5.50,4.37M,-0.18%
2018-03-20,5.53,5.43,5.53,5.36,2.26M,1.84%
2018-03-19,5.43,5.45,5.45,5.43,4.44M,0.18%
2018-03-16,5.42,5.50,5.51,5.42,14.23M,-0.55%
2018-03-15,5.45,5.53,5.56,5.45,3.37M,-0.73%
2018-03-14,5.49,5.48,5.58,5.48,5.68M,-0.72%
2018-03-13,5.53,5.50,5.57,5.47,4.29M,0.73%
2018-03-12,5.49,5.46,5.52,5.43,5.05M,1.86%
2018-03-09,5.39,5.36,5.43,5.32,1.49M,-0.19%
2018-03-08,5.40,5.35,5.43,5.32,2.16M,0.37%
2018-03-07,5.38,5.43,5.43,5.31,4.18M,-1.10%
2018-03-06,5.44,5.46,5.46,5.40,4.58M,-0.18%
2018-03-05,5.45,5.45,5.45,5.40,4.44M,0.18%
2018-03-02,5.44,5.43,5.51,5.43,3.86M,0.18%
2018-03-01,5.43,5.30,5.43,5.30,3.49M,2.65%
2018-02-28,5.29,5.47,5.48,5.29,8.28M,-3.11%
2018-02-27,5.46,5.49,5.52,5.44,5.40M,0.55%
2018-02-26,5.43,5.43,5.47,5.43,5.44M,-0.37%
2018-02-23,5.45,5.45,5.50,5.44,7.49M,0.37%
2018-02-22,5.43,5.47,5.48,5.43,4.46M,-0.55%
2018-02-21,5.46,5.43,5.48,5.43,5.76M,-0.36%
2018-02-20,5.48,5.43,5.49,5.43,2.19M,0.18%
2018-02-19,5.47,5.43,5.52,5.43,1.41M,0.74%
2018-02-15,5.43,5.43,5.45,5.40,1.14M,1.69%
2018-02-14,5.34,5.48,5.53,5.34,4.22M,-3.09%
2018-02-13,5.51,5.53,5.53,5.48,4.96M,0.18%
2018-02-12,5.50,5.44,5.52,5.44,3.33M,1.29%
2018-02-09,5.43,5.39,5.44,5.34,4.02M,0.00%
2018-02-08,5.43,5.42,5.47,5.42,2.43M,0.00%
2018-02-07,5.43,5.40,5.48,5.39,6.17M,0.56%
2018-02-06,5.40,5.34,5.41,5.30,7.65M,-0.55%
2018-02-05,5.43,5.40,5.45,5.35,6.40M,-0.91%
2018-02-02,5.48,5.67,5.73,5.46,9.63M,0.92%
2018-01-30,5.43,5.40,5.44,5.40,4.29M,0.00%
2018-01-29,5.43,5.43,5.45,5.42,11.86M,0.00%
2018-01-26,5.43,5.44,5.44,5.42,8.52M,-0.18%
2018-01-25,5.44,5.46,5.47,5.43,4.81M,-0.55%
2018-01-24,5.47,5.43,5.47,5.43,5.44M,0.55%
2018-01-23,5.44,5.41,5.47,5.41,6.91M,0.18%
2018-01-22,5.43,5.43,5.44,5.42,6.23M,0.00%
2018-01-19,5.43,5.40,5.47,5.40,9.42M,-0.73%
2018-01-18,5.47,5.43,5.47,5.42,13.23M,0.74%
2018-01-17,5.43,5.37,5.45,5.37,9.45M,0.00%
2018-01-16,5.43,5.43,5.44,5.36,6.42M,-0.73%
2018-01-15,5.47,5.47,5.49,5.43,569.50K,0.18%
2018-01-12,5.46,5.48,5.50,5.43,4.31M,0.09%
2018-01-11,5.45,5.48,5.50,5.43,5.71M,-1.07%
2018-01-10,5.51,5.53,5.57,5.51,5.68M,-0.36%
2018-01-09,5.53,5.55,5.55,5.48,10.17M,-0.18%
2018-01-08,5.54,5.54,5.59,5.52,9.82M,0.00%
2018-01-05,5.54,5.49,5.57,5.49,13.02M,1.09%
2018-01-04,5.48,5.51,5.55,5.43,9.55M,0.90%
2018-01-03,5.43,5.47,5.47,5.39,8.63M,0.18%
2018-01-02,5.43,5.50,5.51,5.41,9.04M,-8.50%
2017-12-29,5.93,5.45,5.93,5.41,18.30M,9.49%
2017-12-28,5.41,5.41,5.43,5.41,5.53M,0.19%
2017-12-27,5.41,5.35,5.43,5.35,2.79M,0.54%
2017-12-26,5.38,5.37,5.43,5.36,8.09M,0.19%
2017-12-22,5.37,5.38,5.38,5.33,3.60M,0.19%
2017-12-21,5.36,5.36,5.39,5.28,7.75M,0.00%
2017-12-20,5.36,5.25,5.41,5.22,8.38M,2.27%
2017-12-19,5.24,5.24,5.25,5.19,10.42M,0.00%
2017-12-18,5.24,5.19,5.25,5.12,5.52M,0.94%
2017-12-15,5.19,5.17,5.23,5.16,23.40M,-0.38%
2017-12-14,5.21,5.26,5.33,5.17,13.25M,-2.03%
2017-12-13,5.32,5.32,5.34,5.29,6.27M,0.00%
2017-12-12,5.32,5.34,5.34,5.30,10.47M,0.00%
2017-12-11,5.32,5.24,5.36,5.24,8.85M,1.70%
2017-12-08,5.23,5.16,5.38,5.16,14.19M,2.51%
2017-12-07,5.10,4.88,5.15,4.85,5.88M,5.96%
2017-12-06,4.81,4.57,4.82,4.56,9.80M,2.51%
2017-12-05,4.69,4.53,4.73,4.53,20.48M,-2.07%
2017-12-04,4.79,4.95,4.95,4.77,23.67M,-3.19%
