datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,sunshineTime,uvIndex
2017-02-19 17:00:00+08:00,1487494800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-20 17:00:00+08:00,1487581200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-21 17:00:00+08:00,1487667600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-22 17:00:00+08:00,1487754000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-23 17:00:00+08:00,1487840400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-24 17:00:00+08:00,1487926800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-25 17:00:00+08:00,1488013200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-26 17:00:00+08:00,1488099600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-27 17:00:00+08:00,1488186000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-02-28 17:00:00+08:00,1488272400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-01 17:00:00+08:00,1488358800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-02 17:00:00+08:00,1488445200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-03 17:00:00+08:00,1488531600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-04 17:00:00+08:00,1488618000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-05 17:00:00+08:00,1488704400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-06 17:00:00+08:00,1488790800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-07 17:00:00+08:00,1488877200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-08 17:00:00+08:00,1488963600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-09 17:00:00+08:00,1489050000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-10 17:00:00+08:00,1489136400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-11 17:00:00+08:00,1489222800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-12 17:00:00+08:00,1489309200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-13 17:00:00+08:00,1489395600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-14 17:00:00+08:00,1489482000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-15 17:00:00+08:00,1489568400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-16 17:00:00+08:00,1489654800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-17 17:00:00+08:00,1489741200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-18 17:00:00+08:00,1489827600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-19 17:00:00+08:00,1489914000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-20 17:00:00+08:00,1490000400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-21 17:00:00+08:00,1490086800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-22 17:00:00+08:00,1490173200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-23 17:00:00+08:00,1490259600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-24 17:00:00+08:00,1490346000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-25 17:00:00+08:00,1490432400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-26 17:00:00+08:00,1490518800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-27 17:00:00+08:00,1490605200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-28 17:00:00+08:00,1490691600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-29 17:00:00+08:00,1490778000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-30 17:00:00+08:00,1490864400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-03-31 17:00:00+08:00,1490950800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-01 17:00:00+08:00,1491037200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-02 17:00:00+08:00,1491123600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-03 17:00:00+08:00,1491210000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-04 17:00:00+08:00,1491296400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-05 17:00:00+08:00,1491382800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-06 17:00:00+08:00,1491469200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-07 17:00:00+08:00,1491555600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-08 17:00:00+08:00,1491642000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-09 17:00:00+08:00,1491728400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-10 17:00:00+08:00,1491814800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-11 17:00:00+08:00,1491901200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-12 17:00:00+08:00,1491987600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-13 17:00:00+08:00,1492074000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-14 17:00:00+08:00,1492160400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-15 17:00:00+08:00,1492246800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-16 17:00:00+08:00,1492333200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-17 17:00:00+08:00,1492419600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-18 17:00:00+08:00,1492506000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-19 17:00:00+08:00,1492592400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-20 17:00:00+08:00,1492678800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-21 17:00:00+08:00,1492765200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-22 17:00:00+08:00,1492851600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-23 17:00:00+08:00,1492938000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-24 17:00:00+08:00,1493024400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-25 17:00:00+08:00,1493110800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-26 17:00:00+08:00,1493197200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-27 17:00:00+08:00,1493283600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-28 17:00:00+08:00,1493370000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-29 17:00:00+08:00,1493456400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-04-30 17:00:00+08:00,1493542800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-01 17:00:00+08:00,1493629200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-02 17:00:00+08:00,1493715600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-03 17:00:00+08:00,1493802000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-04 17:00:00+08:00,1493888400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-05 17:00:00+08:00,1493974800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-06 17:00:00+08:00,1494061200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-07 17:00:00+08:00,1494147600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-08 17:00:00+08:00,1494234000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-09 17:00:00+08:00,1494320400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-10 17:00:00+08:00,1494406800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-11 17:00:00+08:00,1494493200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-12 17:00:00+08:00,1494579600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-13 17:00:00+08:00,1494666000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-14 17:00:00+08:00,1494752400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-15 17:00:00+08:00,1494838800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-16 17:00:00+08:00,1494925200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-17 17:00:00+08:00,1495011600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-18 17:00:00+08:00,1495098000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-19 17:00:00+08:00,1495184400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-20 17:00:00+08:00,1495270800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-21 17:00:00+08:00,1495357200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-22 17:00:00+08:00,1495443600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-23 17:00:00+08:00,1495530000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-24 17:00:00+08:00,1495616400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-25 17:00:00+08:00,1495702800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-26 17:00:00+08:00,1495789200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-27 17:00:00+08:00,1495875600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-28 17:00:00+08:00,1495962000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-29 17:00:00+08:00,1496048400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-30 17:00:00+08:00,1496134800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-05-31 17:00:00+08:00,1496221200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-01 17:00:00+08:00,1496307600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-02 17:00:00+08:00,1496394000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-03 17:00:00+08:00,1496480400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-04 17:00:00+08:00,1496566800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-05 17:00:00+08:00,1496653200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-06 17:00:00+08:00,1496739600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-07 17:00:00+08:00,1496826000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-08 17:00:00+08:00,1496912400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-09 17:00:00+08:00,1496998800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-10 17:00:00+08:00,1497085200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-11 17:00:00+08:00,1497171600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-12 17:00:00+08:00,1497258000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-13 17:00:00+08:00,1497344400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-14 17:00:00+08:00,1497430800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-15 17:00:00+08:00,1497517200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-16 17:00:00+08:00,1497603600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-17 17:00:00+08:00,1497690000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-18 17:00:00+08:00,1497776400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-19 17:00:00+08:00,1497862800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-20 17:00:00+08:00,1497949200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-21 17:00:00+08:00,1498035600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-22 17:00:00+08:00,1498122000,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-23 17:00:00+08:00,1498208400,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-24 17:00:00+08:00,1498294800,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-25 17:00:00+08:00,1498381200,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
2017-06-26 17:00:00+08:00,1498467600,Segamat,-2.51888,102.869862,200.0,,,,,,,True,True,,
