datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-02-24 17:00:00+08:00,1487926800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-02-25 17:00:00+08:00,1488013200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-02-26 17:00:00+08:00,1488099600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-02-27 17:00:00+08:00,1488186000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-02-28 17:00:00+08:00,1488272400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-01 17:00:00+08:00,1488358800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-02 17:00:00+08:00,1488445200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-03 17:00:00+08:00,1488531600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-04 17:00:00+08:00,1488618000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-05 17:00:00+08:00,1488704400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-06 17:00:00+08:00,1488790800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-07 17:00:00+08:00,1488877200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-08 17:00:00+08:00,1488963600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-09 17:00:00+08:00,1489050000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-10 17:00:00+08:00,1489136400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-11 17:00:00+08:00,1489222800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-12 17:00:00+08:00,1489309200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-13 17:00:00+08:00,1489395600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-14 17:00:00+08:00,1489482000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-15 17:00:00+08:00,1489568400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-16 17:00:00+08:00,1489654800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-17 17:00:00+08:00,1489741200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-18 17:00:00+08:00,1489827600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-19 17:00:00+08:00,1489914000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-20 17:00:00+08:00,1490000400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-21 17:00:00+08:00,1490086800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-22 17:00:00+08:00,1490173200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-23 17:00:00+08:00,1490259600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-24 17:00:00+08:00,1490346000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-25 17:00:00+08:00,1490432400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-26 17:00:00+08:00,1490518800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-27 17:00:00+08:00,1490605200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-28 17:00:00+08:00,1490691600,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-29 17:00:00+08:00,1490778000,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-30 17:00:00+08:00,1490864400,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-03-31 17:00:00+08:00,1490950800,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
2017-04-01 17:00:00+08:00,1491037200,Kota Pinang,1.86953,100.216406,200.0,,,,,,,True,True,,
