datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,sunshineTime,uvIndex,no_daily,no_hourly
2017-03-23 17:00:00+08:00,1490259600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,23.79,27.87636363636363,0.8213636363636364,5.860000000000001,21.82,,
2017-03-24 17:00:00+08:00,1490346000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.76,23.71,26.47916666666667,0.8858333333333333,7.290000000000003,25.74,,
2017-03-25 17:00:00+08:00,1490432400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.5,23.57,28.15318181818181,0.8040909090909091,8.660000000000002,38.94000000000001,,
2017-03-26 17:00:00+08:00,1490518800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,31.41,23.45,26.27318181818181,0.9209090909090912,8.910000000000002,43.18000000000001,,
2017-03-27 17:00:00+08:00,1490605200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.71,27.671739130434784,0.8621739130434783,5.300000000000002,20.21,,
2017-03-28 17:00:00+08:00,1490691600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.65,23.66,27.65999999999999,0.8200000000000002,7.230000000000002,23.75,,
2017-03-29 17:00:00+08:00,1490778000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.43,23.71,27.602083333333336,0.8275,5.050000000000002,19.76,,
2017-03-30 17:00:00+08:00,1490864400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.47,23.71,27.01772727272726,0.855,5.050000000000002,16.15,,
2017-03-31 17:00:00+08:00,1490950800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,23.64,28.38181818181818,0.8090909090909091,7.970000000000002,35.050000000000004,,
2017-04-01 17:00:00+08:00,1491037200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,30.42,23.71,27.0845,0.8724999999999999,5.48,21.05,,
2017-04-02 17:00:00+08:00,1491123600,Palembang,-2.8408759999999997,104.645884,200.0,,0.0,,,26.05,0.9159999999999999,0.24,0.84,,
2017-04-03 17:00:00+08:00,1491210000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.53,23.64,27.27,0.8670833333333333,8.470000000000002,35.99000000000001,,
2017-04-04 17:00:00+08:00,1491296400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.43,23.34,28.19181818181817,0.7927272727272726,6.23,25.17,,
2017-04-05 17:00:00+08:00,1491382800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.5,23.71,28.11608695652174,0.8156521739130436,7.970000000000002,33.18000000000001,,
2017-04-06 17:00:00+08:00,1491469200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.38,27.4991304347826,0.8560869565217392,7.850000000000001,27.41,,
2017-04-07 17:00:00+08:00,1491555600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.5,24.18,28.44363636363636,0.8227272727272728,6.850000000000001,22.79,,
2017-04-08 17:00:00+08:00,1491642000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.5,24.77,28.978095238095232,0.7833333333333333,8.720000000000002,38.49,,
2017-04-09 17:00:00+08:00,1491728400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,25.73,28.88681818181818,0.8259090909090911,5.110000000000001,12.48,,
2017-04-10 17:00:00+08:00,1491814800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.4,22.56,28.326956521739135,0.8086956521739129,7.540000000000001,25.67,,
2017-04-11 17:00:00+08:00,1491901200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.76,28.36652173913044,0.8226086956521741,6.040000000000001,22.910000000000004,,
2017-04-12 17:00:00+08:00,1491987600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.37,23.79,28.340476190476185,0.8342857142857143,8.350000000000001,32.84,,
2017-04-13 17:00:00+08:00,1492074000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,23.66,27.477500000000006,0.8683333333333333,6.850000000000001,21.42,,
2017-04-14 17:00:00+08:00,1492160400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.41,24.48,28.00318181818182,0.8486363636363637,4.800000000000002,11.86,,
2017-04-15 17:00:00+08:00,1492246800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,24.72,27.977142857142855,0.860952380952381,6.420000000000003,21.57,,
2017-04-16 17:00:00+08:00,1492333200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,32.54,23.71,27.449565217391296,0.8700000000000001,6.110000000000001,13.48,,
2017-04-17 17:00:00+08:00,1492419600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.48,25.73,28.619090909090914,0.8286363636363636,6.670000000000003,18.270000000000003,,
2017-04-18 17:00:00+08:00,1492506000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.35,23.79,27.845217391304345,0.8617391304347828,6.480000000000002,20.500000000000004,,
2017-04-19 17:00:00+08:00,1492592400,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.5,24.64,28.60545454545455,0.8059090909090909,7.040000000000001,28.09,,
2017-04-20 17:00:00+08:00,1492678800,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,24.57,28.980000000000004,0.7909090909090909,6.110000000000001,13.48,,
2017-04-21 17:00:00+08:00,1492765200,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,33.39,23.71,27.6875,0.8634782608695655,7.290000000000003,25.430000000000003,,
2017-04-22 17:00:00+08:00,1492851600,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.33,24.45,27.809999999999995,0.8442857142857141,7.970000000000002,26.200000000000006,,
2017-04-23 17:00:00+08:00,1492938000,Palembang,-2.8408759999999997,104.645884,200.0,0.0,0.0,34.35,22.71,28.426363636363643,0.7836363636363636,7.350000000000001,37.81,,
