datetime,timestamp,location,latitude,longitude,request_status,precipIntensityMax_mmhr,precipIntensitySum_mm,temperatureMax_C,temperatureMin_C,temperatureMean_C,humidityMean,no_daily,no_hourly,uvIndex,sunshineTime
2017-02-10 17:00:00+08:00,1486717200,Jambi,-1.687136,103.554421,200.0,,0.0,31.01,25.21,28.0725,0.77125,True,False,1.44,
2017-02-11 17:00:00+08:00,1486803600,Jambi,-1.687136,103.554421,200.0,,0.0,29.6,23.8,27.07875,0.7837500000000001,True,False,2.99,
2017-02-12 17:00:00+08:00,1486890000,Jambi,-1.687136,103.554421,200.0,,0.0,28.01,24.61,26.185,0.84625,True,False,0.72,
2017-02-13 17:00:00+08:00,1486976400,Jambi,-1.687136,103.554421,200.0,,0.0,28.82,23.8,25.94625,0.86,True,False,0.96,
2017-02-14 17:00:00+08:00,1487062800,Jambi,-1.687136,103.554421,200.0,,0.0,27.32,23.7,25.37375,0.90375,True,False,0.0,
2017-02-15 17:00:00+08:00,1487149200,Jambi,-1.687136,103.554421,200.0,,0.0,28.82,24.01,25.954285714285717,0.8671428571428569,True,False,0.24,
2017-02-16 17:00:00+08:00,1487235600,Jambi,-1.687136,103.554421,200.0,,0.0,29.22,23.4,25.7575,0.8425,True,False,1.56,
2017-02-17 17:00:00+08:00,1487322000,Jambi,-1.687136,103.554421,200.0,,0.0,29.02,24.41,26.8225,0.8324999999999999,True,False,1.56,
2017-02-18 17:00:00+08:00,1487408400,Jambi,-1.687136,103.554421,200.0,,0.0,30.2,25.21,27.38375,0.8075,True,False,1.56,
2017-02-19 17:00:00+08:00,1487494800,Jambi,-1.687136,103.554421,200.0,,0.0,29.81,24.61,27.10875,0.8325,True,False,1.56,
2017-02-20 17:00:00+08:00,1487581200,Jambi,-1.687136,103.554421,200.0,,0.0,30.82,24.81,27.725,0.81,True,False,1.56,
2017-02-21 17:00:00+08:00,1487667600,Jambi,-1.687136,103.554421,200.0,,0.0,28.9,23.21,25.22,0.92,True,False,0.6,
2017-02-22 17:00:00+08:00,1487754000,Jambi,-1.687136,103.554421,200.0,,0.0,30.42,22.8,25.34625,0.90375,True,False,1.3199999999999998,
2017-02-23 17:00:00+08:00,1487840400,Jambi,-1.687136,103.554421,200.0,,0.0,30.2,23.3,26.55375,0.8574999999999999,True,False,1.56,
2017-02-24 17:00:00+08:00,1487926800,Jambi,-1.687136,103.554421,200.0,,0.0,26.4,22.31,24.46,0.935,True,False,0.72,
2017-02-25 17:00:00+08:00,1488013200,Jambi,-1.687136,103.554421,200.0,,0.0,32.01,22.51,26.432857142857138,0.8271428571428572,True,False,1.56,
2017-02-26 17:00:00+08:00,1488099600,Jambi,-1.687136,103.554421,200.0,,0.0,29.42,24.2,25.58375,0.89375,True,False,0.24,
